Site Name;Management Domain;ManageObject;Start Time;Ambient temperature;Daily irradiation;Device connection status;Irradiance;PV Temperature
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 13:45;39,1;14,419;Online;74,1;37,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 13:50;36,6;14,451;Online;127,9;36,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 13:55;34,7;14,499;Online;142,6;36
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:00;34,3;14,527;Online;53,4;35,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:05;33,6;14,546;Online;57,5;34,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:10;32,3;14,566;Online;61,9;32,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:15;29,7;14,588;Online;68,2;29,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:20;26,7;14,606;Online;50,8;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:25;26,5;14,624;Online;59;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:30;26,5;14,644;Online;61,2;26,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:35;26,4;14,664;Online;59,3;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:40;26,7;14,683;Online;58,7;26,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:45;26,9;14,703;Online;58,2;27,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:50;26,9;14,723;Online;63,5;27,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 14:55;27,1;14,744;Online;72,4;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:00;27,1;14,768;Online;72,4;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:05;27,7;14,794;Online;74,5;28
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:10;27,8;14,819;Online;73;27,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:15;27,7;14,844;Online;80,6;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:20;27,7;14,871;Online;80,6;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:25;27,9;14,898;Online;81;27,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:30;28;14,925;Online;74,3;27,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:35;27,9;14,949;Online;69,7;27,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:40;28;14,969;Online;51,8;27,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:45;27,9;14,983;Online;40,1;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:50;27,7;14,998;Online;48,2;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 15:55;27,6;15,014;Online;47,3;27,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:00;27,7;15,03;Online;42,6;27,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:05;27,5;15,041;Online;32;27,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:10;27,5;15,052;Online;32;27,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:15;27,1;15,063;Online;32,4;27
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:20;27;15,073;Online;34,8;26,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:25;26,9;15,085;Online;34,3;26,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:30;26,8;15,096;Online;33,1;26,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:35;26,7;15,107;Online;31,7;26,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:40;26,6;15,117;Online;30,5;26,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:45;26,5;15,123;Online;8,4;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:50;26,4;15,126;Online;6,7;26,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 16:55;26,4;15,128;Online;4,8;26,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:00;26,3;15,129;Online;5,8;26,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:05;26,2;15,131;Online;5,6;26,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:10;26;15,133;Online;3,7;26,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:15;25,8;15,134;Online;3,3;25,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:20;25,7;15,135;Online;2,4;25,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:25;25,7;15,136;Online;1,9;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:30;25,6;15,137;Online;1,1;25,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:35;25,4;15,137;Online;0,7;25,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:40;25,3;15,137;Online;0,3;25,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:45;25,2;15,137;Online;0,2;25,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:50;25;15,137;Online;0,1;25,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 17:55;25;15,137;Online;0;24,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:00;25;15,137;Online;0;24,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:05;24,8;15,137;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:10;24,6;15,137;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:15;24,5;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:20;24,5;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:25;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:30;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:35;24,5;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:40;24,6;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:45;24,6;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:50;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 18:55;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:00;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:05;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:10;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:15;24,4;15,137;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:20;24,4;15,137;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:25;24,5;15,137;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:30;24,5;15,137;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:35;24,5;15,137;Online;0;24,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:40;24,5;15,137;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:45;24,4;15,137;Online;0;24,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:50;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 19:55;24,3;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:00;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:05;24,4;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:10;24,4;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:15;24,4;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:20;24,5;15,137;Online;0;24,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:25;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:30;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:35;24,4;15,137;Online;0;24,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:40;24,2;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:45;24,1;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:50;24,1;15,137;Online;0;24,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 20:55;24,4;15,137;Online;0;24,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:00;24,3;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:05;24,3;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:10;24,3;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:15;24,2;15,137;Online;0;24,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:20;24,1;15,137;Online;0;24,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:25;24,1;15,137;Online;0;24,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:30;23,8;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:35;23,8;15,137;Online;0;24
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:40;23,8;15,137;Online;0;24
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:45;23,9;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:50;24;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 21:55;24,1;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:00;24,2;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:05;24,2;15,137;Online;0;24,2
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:10;23,8;15,137;Online;0;24,1
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:15;23,7;15,137;Online;0;24
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:20;23,5;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:25;23,6;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:30;23,5;15,137;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:35;23,8;15,137;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:40;24;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:45;24;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:50;23,8;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 22:55;23,5;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:00;23,5;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:05;23,5;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:10;23,5;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:15;23,4;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:20;23,3;15,137;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:25;23,6;15,137;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:30;23,8;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:35;23,8;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:40;23,7;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:45;23,7;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:50;23,7;15,137;Online;0;24
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;24/11/2024 23:55;23,6;15,137;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:00;23,5;0;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:05;23,4;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:10;23,3;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:15;23,2;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:20;23,3;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:25;23,4;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:30;23,6;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:35;23,8;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:40;23,6;0;Online;0;23,9
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:45;23,5;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:50;23,4;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 00:55;23,4;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:00;23,4;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:05;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:10;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:15;23,4;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:20;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:25;23,6;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:30;23,7;0;Online;0;23,8
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:35;23,6;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:40;23,6;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:45;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:50;23,3;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 01:55;23,1;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:00;23,1;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:05;23,1;0;Online;0;23,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:10;23,2;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:15;23,3;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:20;23,1;0;Online;0;23,3
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:25;23,1;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:30;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:35;23,6;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:40;23,6;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:45;23,5;0;Online;0;23,7
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:50;23,4;0;Online;0;23,6
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 02:55;23,3;0;Online;0;23,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 03:00;23,1;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 03:05;23,1;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 03:10;23,1;0;Online;0;23,4
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 03:15;23,3;0;Online;0;23,5
Dharma Anugerah Indah 492.57 kWp;/PT Centra Multi Suryanesia;Logger-102356295648/WS-EM01102356295648;25/11/2024 03:20;23,3;0;Online;0;23,5
